Index,Timestamp,UTCdate,Volume,Ask.c,Ask.h,Ask.o,Ask.l,Bid.c,Bid.h,Bid.o,Bid.l,Mid.c,Mid.h,Mid.o,Mid.l,
31,1497948480.0,2017-06-20 08:48:00,1,0.87851,0.87851,0.87851,0.87851,0.87859,0.87859,0.87859,0.87859,0.87844,0.87844,0.87844,0.87844,
32,1497948485.0,2017-06-20 08:48:05,1,0.87854,0.87854,0.87854,0.87854,0.87861,0.87861,0.87861,0.87861,0.87846,0.87846,0.87846,0.87846,
33,1497948490.0,2017-06-20 08:48:10,2,0.87858,0.87858,0.87856,0.87856,0.87865,0.87865,0.87863,0.87863,0.87851,0.87851,0.87849,0.87849,
34,1497948495.0,2017-06-20 08:48:15,1,0.8786,0.8786,0.8786,0.8786,0.87868,0.87868,0.87868,0.87868,0.87852,0.87852,0.87852,0.87852,
35,1497948500.0,2017-06-20 08:48:20,1,0.87858,0.87858,0.87858,0.87858,0.87866,0.87866,0.87866,0.87866,0.8785,0.8785,0.8785,0.8785,
36,1497948505.0,2017-06-20 08:48:25,4,0.87858,0.87862,0.8786,0.87858,0.87866,0.8787,0.87867,0.87866,0.8785,0.87855,0.87853,0.8785,
37,1497948510.0,2017-06-20 08:48:30,5,0.87864,0.87867,0.8786,0.8786,0.87872,0.87874,0.87867,0.87867,0.87857,0.8786,0.87854,0.87854,
38,1497948535.0,2017-06-20 08:48:55,2,0.87864,0.87864,0.87862,0.87862,0.87872,0.87872,0.87869,0.87869,0.87857,0.87857,0.87855,0.87855,
39,1497948540.0,2017-06-20 08:49:00,1,0.87862,0.87862,0.87862,0.87862,0.8787,0.8787,0.8787,0.8787,0.87854,0.87854,0.87854,0.87854,
40,1497948555.0,2017-06-20 08:49:15,1,0.87864,0.87864,0.87864,0.87864,0.87871,0.87871,0.87871,0.87871,0.87857,0.87857,0.87857,0.87857,
41,1497948560.0,2017-06-20 08:49:20,1,0.87862,0.87862,0.87862,0.87862,0.87869,0.87869,0.87869,0.87869,0.87855,0.87855,0.87855,0.87855,
42,1497948570.0,2017-06-20 08:49:30,4,0.87871,0.87871,0.87864,0.87864,0.87878,0.87878,0.87872,0.87872,0.87863,0.87863,0.87856,0.87856,
43,1497948575.0,2017-06-20 08:49:35,3,0.87873,0.87873,0.87868,0.87868,0.8788,0.8788,0.87876,0.87876,0.87866,0.87866,0.8786,0.8786,
44,1497948580.0,2017-06-20 08:49:40,1,0.87875,0.87875,0.87875,0.87875,0.87882,0.87882,0.87882,0.87882,0.87868,0.87868,0.87868,0.87868,
45,1497948585.0,2017-06-20 08:49:45,1,0.87877,0.87877,0.87877,0.87877,0.87884,0.87884,0.87884,0.87884,0.8787,0.8787,0.8787,0.8787,
46,1497948590.0,2017-06-20 08:49:50,1,0.87879,0.87879,0.87879,0.87879,0.87887,0.87887,0.87887,0.87887,0.87872,0.87872,0.87872,0.87872,
47,1497948605.0,2017-06-20 08:50:05,2,0.87875,0.87877,0.87877,0.87875,0.87883,0.87884,0.87884,0.87883,0.87868,0.87871,0.87871,0.87868,
48,1497948610.0,2017-06-20 08:50:10,2,0.8788,0.8788,0.87878,0.87878,0.87888,0.87888,0.87886,0.87886,0.87872,0.87872,0.8787,0.8787,
49,1497948620.0,2017-06-20 08:50:20,1,0.87882,0.87882,0.87882,0.87882,0.8789,0.8789,0.8789,0.8789,0.87875,0.87875,0.87875,0.87875,
50,1497948630.0,2017-06-20 08:50:30,3,0.87889,0.87889,0.87885,0.87885,0.87897,0.87897,0.87892,0.87892,0.87882,0.87882,0.87878,0.87878,
51,1497948635.0,2017-06-20 08:50:35,2,0.87885,0.87887,0.87887,0.87885,0.87893,0.87896,0.87896,0.87893,0.87878,0.87879,0.87879,0.87878,
52,1497948640.0,2017-06-20 08:50:40,2,0.87885,0.87888,0.87888,0.87885,0.87893,0.87895,0.87895,0.87893,0.87878,0.8788,0.8788,0.87878,
53,1497948645.0,2017-06-20 08:50:45,3,0.87888,0.8789,0.87888,0.87888,0.87895,0.87897,0.87895,0.87895,0.87881,0.87883,0.8788,0.8788,
54,1497948650.0,2017-06-20 08:50:50,1,0.87885,0.87885,0.87885,0.87885,0.87893,0.87893,0.87893,0.87893,0.87878,0.87878,0.87878,0.87878,
55,1497948655.0,2017-06-20 08:50:55,1,0.87882,0.87882,0.87882,0.87882,0.87889,0.87889,0.87889,0.87889,0.87876,0.87876,0.87876,0.87876,
56,1497948665.0,2017-06-20 08:51:05,2,0.87883,0.87885,0.87885,0.87883,0.8789,0.87893,0.87893,0.8789,0.87876,0.87877,0.87877,0.87876,
57,1497948685.0,2017-06-20 08:51:25,1,0.87881,0.87881,0.87881,0.87881,0.87889,0.87889,0.87889,0.87889,0.87873,0.87873,0.87873,0.87873,
58,1497948695.0,2017-06-20 08:51:35,1,0.87883,0.87883,0.87883,0.87883,0.87891,0.87891,0.87891,0.87891,0.87875,0.87875,0.87875,0.87875,
59,1497948700.0,2017-06-20 08:51:40,1,0.87885,0.87885,0.87885,0.87885,0.87892,0.87892,0.87892,0.87892,0.87878,0.87878,0.87878,0.87878,
60,1497948715.0,2017-06-20 08:51:55,1,0.87887,0.87887,0.87887,0.87887,0.87895,0.87895,0.87895,0.87895,0.87879,0.87879,0.87879,0.87879,
61,1497948730.0,2017-06-20 08:52:10,1,0.87889,0.87889,0.87889,0.87889,0.87897,0.87897,0.87897,0.87897,0.87882,0.87882,0.87882,0.87882,
62,1497948750.0,2017-06-20 08:52:30,2,0.87885,0.87887,0.87887,0.87885,0.87892,0.87895,0.87895,0.87892,0.87878,0.87879,0.87879,0.87878,
63,1497948760.0,2017-06-20 08:52:40,1,0.87887,0.87887,0.87887,0.87887,0.87894,0.87894,0.87894,0.87894,0.8788,0.8788,0.8788,0.8788,
64,1497948790.0,2017-06-20 08:53:10,1,0.87885,0.87885,0.87885,0.87885,0.87892,0.87892,0.87892,0.87892,0.87878,0.87878,0.87878,0.87878,
65,1497948795.0,2017-06-20 08:53:15,1,0.87888,0.87888,0.87888,0.87888,0.87895,0.87895,0.87895,0.87895,0.8788,0.8788,0.8788,0.8788,
66,1497948800.0,2017-06-20 08:53:20,1,0.87885,0.87885,0.87885,0.87885,0.87892,0.87892,0.87892,0.87892,0.87878,0.87878,0.87878,0.87878,
67,1497948805.0,2017-06-20 08:53:25,1,0.87887,0.87887,0.87887,0.87887,0.87895,0.87895,0.87895,0.87895,0.87879,0.87879,0.87879,0.87879,
68,1497948810.0,2017-06-20 08:53:30,3,0.87894,0.87894,0.87889,0.87889,0.87901,0.87901,0.87897,0.87897,0.87887,0.87887,0.87882,0.87882,
69,1497948815.0,2017-06-20 08:53:35,1,0.87892,0.87892,0.87892,0.87892,0.87899,0.87899,0.87899,0.87899,0.87885,0.87885,0.87885,0.87885,
70,1497948820.0,2017-06-20 08:53:40,1,0.8789,0.8789,0.8789,0.8789,0.87897,0.87897,0.87897,0.87897,0.87883,0.87883,0.87883,0.87883,
71,1497948825.0,2017-06-20 08:53:45,6,0.8789,0.87896,0.87892,0.8789,0.87898,0.87903,0.87899,0.87898,0.87882,0.8789,0.87885,0.87882,
72,1497948835.0,2017-06-20 08:53:55,1,0.87888,0.87888,0.87888,0.87888,0.87894,0.87894,0.87894,0.87894,0.87881,0.87881,0.87881,0.87881,
73,1497948855.0,2017-06-20 08:54:15,3,0.87885,0.87885,0.87885,0.87883,0.87892,0.87892,0.87892,0.87891,0.87878,0.87879,0.87879,0.87875,
74,1497948860.0,2017-06-20 08:54:20,1,0.87887,0.87887,0.87887,0.87887,0.87894,0.87894,0.87894,0.87894,0.8788,0.8788,0.8788,0.8788,
75,1497948865.0,2017-06-20 08:54:25,1,0.87885,0.87885,0.87885,0.87885,0.87892,0.87892,0.87892,0.87892,0.87878,0.87878,0.87878,0.87878,
76,1497948870.0,2017-06-20 08:54:30,1,0.87887,0.87887,0.87887,0.87887,0.87894,0.87894,0.87894,0.87894,0.8788,0.8788,0.8788,0.8788,
77,1497948875.0,2017-06-20 08:54:35,1,0.87885,0.87885,0.87885,0.87885,0.87892,0.87892,0.87892,0.87892,0.87877,0.87877,0.87877,0.87877,
78,1497948885.0,2017-06-20 08:54:45,1,0.87887,0.87887,0.87887,0.87887,0.87894,0.87894,0.87894,0.87894,0.8788,0.8788,0.8788,0.8788,
79,1497948895.0,2017-06-20 08:54:55,2,0.87882,0.87885,0.87885,0.87882,0.87889,0.87892,0.87892,0.87889,0.87875,0.87877,0.87877,0.87875,
80,1497948900.0,2017-06-20 08:55:00,1,0.87879,0.87879,0.87879,0.87879,0.87886,0.87886,0.87886,0.87886,0.87872,0.87872,0.87872,0.87872,
81,1497948910.0,2017-06-20 08:55:10,1,0.87881,0.87881,0.87881,0.87881,0.87888,0.87888,0.87888,0.87888,0.87874,0.87874,0.87874,0.87874,
82,1497948920.0,2017-06-20 08:55:20,1,0.87884,0.87884,0.87884,0.87884,0.8789,0.8789,0.8789,0.8789,0.87877,0.87877,0.87877,0.87877,
83,1497948930.0,2017-06-20 08:55:30,1,0.87881,0.87881,0.87881,0.87881,0.87889,0.87889,0.87889,0.87889,0.87874,0.87874,0.87874,0.87874,
84,1497948945.0,2017-06-20 08:55:45,1,0.87884,0.87884,0.87884,0.87884,0.87891,0.87891,0.87891,0.87891,0.87877,0.87877,0.87877,0.87877,
85,1497948960.0,2017-06-20 08:56:00,3,0.87891,0.87891,0.87887,0.87887,0.87899,0.87899,0.87894,0.87894,0.87882,0.87882,0.87879,0.87879,
86,1497948975.0,2017-06-20 08:56:15,1,0.87893,0.87893,0.87893,0.87893,0.879,0.879,0.879,0.879,0.87886,0.87886,0.87886,0.87886,
87,1497948980.0,2017-06-20 08:56:20,1,0.87895,0.87895,0.87895,0.87895,0.87902,0.87902,0.87902,0.87902,0.87888,0.87888,0.87888,0.87888,
88,1497948985.0,2017-06-20 08:56:25,1,0.87893,0.87893,0.87893,0.87893,0.879,0.879,0.879,0.879,0.87886,0.87886,0.87886,0.87886,
89,1497949000.0,2017-06-20 08:56:40,1,0.87895,0.87895,0.87895,0.87895,0.87902,0.87902,0.87902,0.87902,0.87888,0.87888,0.87888,0.87888,
90,1497949010.0,2017-06-20 08:56:50,4,0.87904,0.87904,0.87897,0.87897,0.87911,0.87911,0.87904,0.87904,0.87897,0.87897,0.8789,0.8789,
91,1497949020.0,2017-06-20 08:57:00,1,0.87901,0.87901,0.87901,0.87901,0.87908,0.87908,0.87908,0.87908,0.87895,0.87895,0.87895,0.87895,
92,1497949030.0,2017-06-20 08:57:10,1,0.87899,0.87899,0.87899,0.87899,0.87907,0.87907,0.87907,0.87907,0.87892,0.87892,0.87892,0.87892,
93,1497949050.0,2017-06-20 08:57:30,1,0.87902,0.87902,0.87902,0.87902,0.87909,0.87909,0.87909,0.87909,0.87894,0.87894,0.87894,0.87894,
94,1497949055.0,2017-06-20 08:57:35,4,0.87911,0.87911,0.87904,0.87904,0.87918,0.87918,0.87912,0.87912,0.87903,0.87903,0.87896,0.87896,
95,1497949060.0,2017-06-20 08:57:40,3,0.87904,0.87908,0.87908,0.87904,0.87911,0.87914,0.87914,0.87911,0.87896,0.87902,0.87902,0.87896,
96,1497949100.0,2017-06-20 08:58:20,4,0.87899,0.87906,0.87906,0.87899,0.87907,0.87913,0.87913,0.87907,0.87892,0.87899,0.87899,0.87892,
97,1497949105.0,2017-06-20 08:58:25,3,0.87907,0.87907,0.87902,0.87902,0.87914,0.87914,0.87909,0.87909,0.879,0.879,0.87894,0.87894,
98,1497949110.0,2017-06-20 08:58:30,3,0.87909,0.87909,0.87905,0.87905,0.87916,0.87916,0.87912,0.87912,0.87902,0.87902,0.87898,0.87898,
99,1497949125.0,2017-06-20 08:58:45,3,0.87912,0.87915,0.87912,0.87912,0.8792,0.87921,0.87919,0.87919,0.87905,0.87908,0.87904,0.87904,
100,1497949150.0,2017-06-20 08:59:10,1,0.87915,0.87915,0.87915,0.87915,0.87922,0.87922,0.87922,0.87922,0.87907,0.87907,0.87907,0.87907,
101,1497949155.0,2017-06-20 08:59:15,1,0.87917,0.87917,0.87917,0.87917,0.87924,0.87924,0.87924,0.87924,0.8791,0.8791,0.8791,0.8791,
102,1497949180.0,2017-06-20 08:59:40,1,0.87915,0.87915,0.87915,0.87915,0.87922,0.87922,0.87922,0.87922,0.87908,0.87908,0.87908,0.87908,
103,1497949210.0,2017-06-20 09:00:10,3,0.87916,0.87919,0.87917,0.87916,0.87923,0.87926,0.87924,0.87923,0.8791,0.87912,0.8791,0.8791,
104,1497949220.0,2017-06-20 09:00:20,2,0.87911,0.87913,0.87913,0.87911,0.87918,0.87921,0.87921,0.87918,0.87905,0.87906,0.87906,0.87905,
105,1497949235.0,2017-06-20 09:00:35,7,0.87909,0.87912,0.87909,0.87907,0.87917,0.87919,0.87917,0.87914,0.87902,0.87904,0.87902,0.87899,
106,1497949240.0,2017-06-20 09:00:40,3,0.87917,0.87917,0.87912,0.87912,0.87925,0.87925,0.87919,0.87919,0.87909,0.87909,0.87904,0.87904,
107,1497949245.0,2017-06-20 09:00:45,6,0.87912,0.87915,0.87915,0.87908,0.8792,0.87922,0.87922,0.87915,0.87905,0.87907,0.87907,0.87901,
108,1497949250.0,2017-06-20 09:00:50,8,0.87912,0.87915,0.87915,0.87908,0.87919,0.87922,0.87922,0.87915,0.87904,0.87907,0.87907,0.87901,
109,1497949255.0,2017-06-20 09:00:55,2,0.87916,0.87916,0.87914,0.87914,0.87924,0.87924,0.87921,0.87921,0.87909,0.87909,0.87907,0.87907,
110,1497949260.0,2017-06-20 09:01:00,1,0.87913,0.87913,0.87913,0.87913,0.87921,0.87921,0.87921,0.87921,0.87906,0.87906,0.87906,0.87906,
111,1497949265.0,2017-06-20 09:01:05,1,0.87916,0.87916,0.87916,0.87916,0.87924,0.87924,0.87924,0.87924,0.87908,0.87908,0.87908,0.87908,
112,1497949270.0,2017-06-20 09:01:10,2,0.87911,0.87913,0.87913,0.87911,0.87918,0.87921,0.87921,0.87918,0.87905,0.87906,0.87906,0.87905,
113,1497949280.0,2017-06-20 09:01:20,1,0.87913,0.87913,0.87913,0.87913,0.87921,0.87921,0.87921,0.87921,0.87906,0.87906,0.87906,0.87906,
114,1497949285.0,2017-06-20 09:01:25,4,0.87914,0.87914,0.87911,0.87909,0.87921,0.87921,0.87918,0.87916,0.87907,0.87907,0.87904,0.87902,
115,1497949290.0,2017-06-20 09:01:30,1,0.87911,0.87911,0.87911,0.87911,0.8792,0.8792,0.8792,0.8792,0.87903,0.87903,0.87903,0.87903,
116,1497949295.0,2017-06-20 09:01:35,3,0.87905,0.87909,0.87909,0.87905,0.87913,0.87917,0.87917,0.87913,0.87897,0.87902,0.87902,0.87897,
117,1497949300.0,2017-06-20 09:01:40,2,0.87905,0.87908,0.87908,0.87905,0.87913,0.87915,0.87915,0.87913,0.87898,0.879,0.879,0.87898,
118,1497949305.0,2017-06-20 09:01:45,3,0.87912,0.87912,0.87908,0.87908,0.87919,0.87919,0.87915,0.87915,0.87905,0.87905,0.879,0.879,
119,1497949315.0,2017-06-20 09:01:55,1,0.87909,0.87909,0.87909,0.87909,0.87916,0.87916,0.87916,0.87916,0.87903,0.87903,0.87903,0.87903,
120,1497949320.0,2017-06-20 09:02:00,1,0.87912,0.87912,0.87912,0.87912,0.87919,0.87919,0.87919,0.87919,0.87904,0.87904,0.87904,0.87904,
121,1497949355.0,2017-06-20 09:02:35,1,0.87909,0.87909,0.87909,0.87909,0.87916,0.87916,0.87916,0.87916,0.87902,0.87902,0.87902,0.87902,
122,1497949370.0,2017-06-20 09:02:50,3,0.87906,0.87911,0.87911,0.87906,0.87914,0.87918,0.87918,0.87914,0.87899,0.87904,0.87904,0.87899,
123,1497949380.0,2017-06-20 09:03:00,2,0.87906,0.87906,0.87904,0.87904,0.87914,0.87914,0.87911,0.87911,0.87899,0.87899,0.87898,0.87898,
124,1497949385.0,2017-06-20 09:03:05,1,0.87909,0.87909,0.87909,0.87909,0.87917,0.87917,0.87917,0.87917,0.87901,0.87901,0.87901,0.87901,
125,1497949400.0,2017-06-20 09:03:20,2,0.87904,0.87906,0.87906,0.87904,0.8791,0.87913,0.87913,0.8791,0.87897,0.87899,0.87899,0.87897,
126,1497949405.0,2017-06-20 09:03:25,3,0.87896,0.87901,0.87901,0.87896,0.87903,0.87909,0.87909,0.87903,0.87889,0.87893,0.87893,0.87889,
127,1497949410.0,2017-06-20 09:03:30,7,0.87898,0.87898,0.87894,0.87891,0.87905,0.87905,0.87901,0.87898,0.8789,0.8789,0.87886,0.87884,
128,1497949415.0,2017-06-20 09:03:35,2,0.87898,0.87898,0.87895,0.87895,0.87906,0.87906,0.87903,0.87903,0.8789,0.8789,0.87888,0.87888,
129,1497949430.0,2017-06-20 09:03:50,5,0.87887,0.87896,0.87896,0.87887,0.87893,0.87904,0.87904,0.87893,0.8788,0.87888,0.87888,0.8788,
130,1497949435.0,2017-06-20 09:03:55,6,0.87881,0.87886,0.87884,0.87882,0.87889,0.87893,0.87892,0.87888,0.87874,0.87879,0.87876,0.87874,
131,1497949450.0,2017-06-20 09:04:10,1,0.87884,0.87884,0.87884,0.87884,0.8789,0.8789,0.8789,0.8789,0.87877,0.87877,0.87877,0.87877,
132,1497949475.0,2017-06-20 09:04:35,4,0.87894,0.87894,0.87887,0.87887,0.879,0.879,0.87893,0.87893,0.87887,0.87887,0.8788,0.8788,
133,1497949500.0,2017-06-20 09:05:00,1,0.87896,0.87896,0.87896,0.87896,0.87903,0.87903,0.87903,0.87903,0.87889,0.87889,0.87889,0.87889,
134,1497949530.0,2017-06-20 09:05:30,1,0.87894,0.87894,0.87894,0.87894,0.879,0.879,0.879,0.879,0.87887,0.87887,0.87887,0.87887,
135,1497949535.0,2017-06-20 09:05:35,1,0.87892,0.87892,0.87892,0.87892,0.87898,0.87898,0.87898,0.87898,0.87885,0.87885,0.87885,0.87885,
136,1497949540.0,2017-06-20 09:05:40,1,0.87894,0.87894,0.87894,0.87894,0.879,0.879,0.879,0.879,0.87887,0.87887,0.87887,0.87887,
137,1497949545.0,2017-06-20 09:05:45,1,0.87896,0.87896,0.87896,0.87896,0.87903,0.87903,0.87903,0.87903,0.87889,0.87889,0.87889,0.87889,
138,1497949575.0,2017-06-20 09:06:15,1,0.87894,0.87894,0.87894,0.87894,0.879,0.879,0.879,0.879,0.87887,0.87887,0.87887,0.87887,
139,1497949590.0,2017-06-20 09:06:30,4,0.87897,0.87897,0.87891,0.87891,0.87903,0.87903,0.87898,0.87898,0.87891,0.87891,0.87884,0.87884,
140,1497949600.0,2017-06-20 09:06:40,1,0.87899,0.87899,0.87899,0.87899,0.87906,0.87906,0.87906,0.87906,0.87893,0.87893,0.87893,0.87893,
141,1497949605.0,2017-06-20 09:06:45,1,0.87902,0.87902,0.87902,0.87902,0.87909,0.87909,0.87909,0.87909,0.87895,0.87895,0.87895,0.87895,
142,1497949615.0,2017-06-20 09:06:55,1,0.879,0.879,0.879,0.879,0.87907,0.87907,0.87907,0.87907,0.87893,0.87893,0.87893,0.87893,
143,1497949620.0,2017-06-20 09:07:00,1,0.87898,0.87898,0.87898,0.87898,0.87905,0.87905,0.87905,0.87905,0.87891,0.87891,0.87891,0.87891,
144,1497949625.0,2017-06-20 09:07:05,1,0.87895,0.87895,0.87895,0.87895,0.87903,0.87903,0.87903,0.87903,0.87888,0.87888,0.87888,0.87888,
145,1497949635.0,2017-06-20 09:07:15,2,0.87901,0.87901,0.87898,0.87898,0.87908,0.87908,0.87905,0.87905,0.87893,0.87893,0.8789,0.8789,
146,1497949640.0,2017-06-20 09:07:20,1,0.87899,0.87899,0.87899,0.87899,0.87905,0.87905,0.87905,0.87905,0.87892,0.87892,0.87892,0.87892,
147,1497949645.0,2017-06-20 09:07:25,1,0.87901,0.87901,0.87901,0.87901,0.87908,0.87908,0.87908,0.87908,0.87894,0.87894,0.87894,0.87894,
148,1497949660.0,2017-06-20 09:07:40,1,0.87904,0.87904,0.87904,0.87904,0.8791,0.8791,0.8791,0.8791,0.87897,0.87897,0.87897,0.87897,
149,1497949685.0,2017-06-20 09:08:05,3,0.87897,0.87901,0.87901,0.87897,0.87904,0.87908,0.87908,0.87904,0.8789,0.87895,0.87895,0.8789,
150,1497949690.0,2017-06-20 09:08:10,1,0.87899,0.87899,0.87899,0.87899,0.87907,0.87907,0.87907,0.87907,0.87892,0.87892,0.87892,0.87892,
151,1497949695.0,2017-06-20 09:08:15,4,0.879,0.87904,0.87902,0.879,0.87907,0.87911,0.87909,0.87907,0.87893,0.87897,0.87895,0.87893,
152,1497949700.0,2017-06-20 09:08:20,1,0.87898,0.87898,0.87898,0.87898,0.87905,0.87905,0.87905,0.87905,0.87891,0.87891,0.87891,0.87891,
153,1497949710.0,2017-06-20 09:08:30,1,0.87895,0.87895,0.87895,0.87895,0.87902,0.87902,0.87902,0.87902,0.87889,0.87889,0.87889,0.87889,
154,1497949720.0,2017-06-20 09:08:40,2,0.879,0.879,0.87898,0.87898,0.87907,0.87907,0.87906,0.87906,0.87893,0.87893,0.8789,0.8789,
155,1497949725.0,2017-06-20 09:08:45,1,0.87902,0.87902,0.87902,0.87902,0.87909,0.87909,0.87909,0.87909,0.87895,0.87895,0.87895,0.87895,
156,1497949735.0,2017-06-20 09:08:55,3,0.87901,0.87901,0.879,0.87898,0.87908,0.87908,0.87907,0.87905,0.87893,0.87893,0.87893,0.87891,
157,1497949820.0,2017-06-20 09:10:20,3,0.87908,0.87908,0.87903,0.87903,0.87915,0.87915,0.8791,0.8791,0.879,0.879,0.87896,0.87896,
158,1497949825.0,2017-06-20 09:10:25,1,0.87905,0.87905,0.87905,0.87905,0.87913,0.87913,0.87913,0.87913,0.87898,0.87898,0.87898,0.87898,
159,1497949840.0,2017-06-20 09:10:40,4,0.879,0.87908,0.87908,0.879,0.87908,0.87915,0.87915,0.87908,0.87892,0.879,0.879,0.87892,
160,1497949855.0,2017-06-20 09:10:55,1,0.87902,0.87902,0.87902,0.87902,0.8791,0.8791,0.8791,0.8791,0.87894,0.87894,0.87894,0.87894,
161,1497949865.0,2017-06-20 09:11:05,1,0.87904,0.87904,0.87904,0.87904,0.87911,0.87911,0.87911,0.87911,0.87897,0.87897,0.87897,0.87897,
162,1497949870.0,2017-06-20 09:11:10,1,0.87906,0.87906,0.87906,0.87906,0.87914,0.87914,0.87914,0.87914,0.87899,0.87899,0.87899,0.87899,
