Index,Timestamp,UTCdate,Volume,Ask.c,Ask.h,Ask.o,Ask.l,Bid.c,Bid.h,Bid.o,Bid.l,Mid.c,Mid.h,Mid.o,Mid.l,
162,1497635400.0,2017-06-16 17:50:00,15,0.87507,0.87514,0.87504,0.87508,0.87515,0.87521,0.87513,0.87516,0.87499,0.87508,0.87496,0.875,
163,1497635700.0,2017-06-16 17:55:00,61,0.87544,0.87554,0.87509,0.87509,0.87552,0.87561,0.87517,0.87518,0.87536,0.87548,0.87501,0.87501,
164,1497636000.0,2017-06-16 18:00:00,50,0.87572,0.8758,0.87546,0.87546,0.8758,0.87587,0.87553,0.87553,0.87564,0.87573,0.87539,0.87539,
165,1497636300.0,2017-06-16 18:05:00,17,0.87579,0.87581,0.87567,0.87574,0.87586,0.87588,0.87574,0.8758,0.87573,0.87575,0.87561,0.87569,
166,1497636600.0,2017-06-16 18:10:00,23,0.87578,0.87584,0.87572,0.87577,0.87585,0.87592,0.87579,0.87584,0.87571,0.87575,0.87565,0.8757,
167,1497636900.0,2017-06-16 18:15:00,26,0.87586,0.87587,0.87577,0.8758,0.87593,0.87594,0.87584,0.87587,0.87579,0.8758,0.87569,0.87573,
168,1497637200.0,2017-06-16 18:20:00,46,0.87584,0.87594,0.8758,0.87588,0.87593,0.87602,0.87587,0.87596,0.87576,0.87587,0.87572,0.8758,
169,1497637500.0,2017-06-16 18:25:00,15,0.87577,0.87586,0.87573,0.87586,0.87585,0.87594,0.8758,0.87594,0.8757,0.87579,0.87566,0.87579,
170,1497637800.0,2017-06-16 18:30:00,15,0.87594,0.87597,0.87577,0.8758,0.87601,0.87604,0.87584,0.87587,0.87588,0.8759,0.87571,0.87572,
171,1497638100.0,2017-06-16 18:35:00,24,0.87596,0.87603,0.87583,0.87592,0.87604,0.87611,0.87591,0.87599,0.87589,0.87596,0.87576,0.87585,
172,1497638400.0,2017-06-16 18:40:00,10,0.87596,0.87598,0.87592,0.87594,0.87603,0.87605,0.87599,0.87601,0.8759,0.87592,0.87585,0.87588,
173,1497638700.0,2017-06-16 18:45:00,11,0.87586,0.87595,0.87586,0.87594,0.87593,0.87602,0.87593,0.87601,0.8758,0.87588,0.87579,0.87588,
174,1497639000.0,2017-06-16 18:50:00,16,0.87588,0.87594,0.87584,0.87584,0.87595,0.87602,0.87591,0.87591,0.87581,0.87587,0.87578,0.87578,
175,1497639300.0,2017-06-16 18:55:00,42,0.8759,0.87599,0.87583,0.87586,0.87598,0.87606,0.87591,0.87593,0.87583,0.87592,0.87574,0.87579,
176,1497639600.0,2017-06-16 19:00:00,33,0.87585,0.87593,0.87576,0.87593,0.87593,0.87601,0.87584,0.876,0.87578,0.87586,0.87569,0.87586,
177,1497639900.0,2017-06-16 19:05:00,12,0.87581,0.87585,0.87581,0.87583,0.87589,0.87593,0.87588,0.87591,0.87573,0.87579,0.87573,0.87576,
178,1497640200.0,2017-06-16 19:10:00,20,0.87568,0.87579,0.87568,0.87578,0.87576,0.87587,0.87576,0.87586,0.8756,0.87571,0.8756,0.87571,
179,1497640500.0,2017-06-16 19:15:00,40,0.87552,0.87566,0.87542,0.87566,0.87561,0.87573,0.8755,0.87573,0.87544,0.87558,0.87534,0.87558,
180,1497640800.0,2017-06-16 19:20:00,16,0.87548,0.87554,0.87543,0.87554,0.87555,0.87562,0.87551,0.87562,0.87542,0.87547,0.87535,0.87547,
181,1497641100.0,2017-06-16 19:25:00,13,0.87554,0.87554,0.87543,0.87546,0.87561,0.87561,0.87551,0.87553,0.87548,0.87548,0.87536,0.8754,
182,1497641400.0,2017-06-16 19:30:00,23,0.87576,0.87576,0.87555,0.87557,0.87583,0.87583,0.87562,0.87564,0.87569,0.87569,0.87549,0.87551,
183,1497641700.0,2017-06-16 19:35:00,43,0.87599,0.87599,0.87576,0.87579,0.87607,0.87607,0.87583,0.87585,0.8759,0.87591,0.87569,0.87572,
184,1497642000.0,2017-06-16 19:40:00,22,0.87609,0.8761,0.876,0.87601,0.87616,0.87617,0.87608,0.87609,0.87602,0.87602,0.87593,0.87594,
185,1497642300.0,2017-06-16 19:45:00,24,0.87627,0.87627,0.87609,0.87611,0.87634,0.87634,0.87615,0.87619,0.87619,0.87619,0.87603,0.87604,
186,1497642600.0,2017-06-16 19:50:00,33,0.87623,0.87635,0.87618,0.87624,0.87629,0.87643,0.87626,0.87632,0.87616,0.87628,0.8761,0.87617,
187,1497642900.0,2017-06-16 19:55:00,57,0.87617,0.8762,0.87598,0.8762,0.87624,0.87628,0.87605,0.87628,0.8761,0.87613,0.87591,0.87613,
188,1497643200.0,2017-06-16 20:00:00,37,0.87611,0.87623,0.87608,0.87619,0.87619,0.87632,0.87616,0.87628,0.87602,0.87615,0.876,0.8761,
189,1497643500.0,2017-06-16 20:05:00,5,0.87617,0.87617,0.87612,0.87612,0.87626,0.87626,0.8762,0.8762,0.87608,0.8761,0.87605,0.87605,
190,1497643800.0,2017-06-16 20:10:00,15,0.87624,0.87624,0.87612,0.87615,0.87633,0.87633,0.87622,0.87625,0.87615,0.87615,0.87603,0.87605,
191,1497644100.0,2017-06-16 20:15:00,16,0.87628,0.87629,0.87615,0.87626,0.87636,0.87638,0.87624,0.87635,0.87621,0.87621,0.87606,0.87617,
192,1497644400.0,2017-06-16 20:20:00,25,0.87631,0.87634,0.87619,0.87626,0.87641,0.87643,0.87628,0.87635,0.87622,0.87624,0.87611,0.87618,
193,1497644700.0,2017-06-16 20:25:00,21,0.87616,0.87628,0.87615,0.87628,0.87624,0.87637,0.87624,0.87637,0.87607,0.8762,0.87606,0.8762,
194,1497645000.0,2017-06-16 20:30:00,31,0.87635,0.87642,0.87618,0.87618,0.87646,0.87652,0.87627,0.87627,0.87625,0.87632,0.87609,0.87609,
195,1497645300.0,2017-06-16 20:35:00,30,0.87628,0.87646,0.87628,0.87633,0.87638,0.87656,0.87637,0.87644,0.87618,0.87636,0.87618,0.87622,
196,1497645600.0,2017-06-16 20:40:00,25,0.87619,0.87625,0.8761,0.87625,0.87629,0.87637,0.8762,0.87637,0.87609,0.87614,0.876,0.87614,
197,1497645900.0,2017-06-16 20:45:00,44,0.87625,0.87631,0.87608,0.87617,0.87636,0.87643,0.87619,0.87627,0.87614,0.87619,0.87596,0.87607,
198,1497646200.0,2017-06-16 20:50:00,52,0.87607,0.87626,0.87602,0.87623,0.87619,0.87639,0.87616,0.87636,0.87595,0.87614,0.87589,0.87609,
199,1497646500.0,2017-06-16 20:55:00,103,0.87613,0.87641,0.87602,0.87609,0.87653,0.87673,0.87615,0.87626,0.87573,0.87615,0.87558,0.87593,
